"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8WA0oe8rlVJY8AynUnQsK18CuDuAH",2,1,2,1,2,2,1,3,2,2,3,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WA1Ktx1qblXya3ZyRo2YwdmMZIWW",2,1,2,1,3,2,2,3,3,3,2,3,2,2,1,3,3,2,1,2,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,"F",1,"-"
"chatcmpl-8WA2AyJ6gm0yIeMB7OjZ09p0al0rv",2,1,1,1,3,2,1,3,1,2,3,2,2,1,1,2,2,3,1,1,2,3,1,2,1,3,2,1,2,1,2,2,3,2,2,1,2,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WA2ogkUt5Jx0h5LmnGGe5fcdc9KR",2,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,3,2,2,2,1,1,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WA3KYjNVia7DkiZm7xlO39BkyxTa",2,2,3,2,3,2,2,3,3,2,3,2,3,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,3,3,2,2,2,2,"F",1,"-"
"chatcmpl-8WA40p1fTQM6n2jOrVkxCr0E2xBRm",2,1,1,1,3,2,1,2,2,1,3,2,2,3,1,2,1,3,1,1,1,2,1,2,1,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,1,3,"F",1,"-"
"chatcmpl-8WA4Vntbrsime8AHwlL9mGKgSOk1k",2,1,1,1,3,1,1,3,2,2,2,2,2,2,1,2,1,1,1,1,2,3,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",1,"-"
"chatcmpl-8WA55e8Op1RCJv04F1q77jH7qacbM",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,"F",1,"-"
"chatcmpl-8WA61xsuzdDuKBmgqQrseC68uDBJr",2,1,1,1,2,2,1,3,1,2,3,2,1,2,1,2,1,2,2,1,2,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WA6hKmdmFAG73sVtY8iH6WKHjHcH",1,1,1,1,2,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,"F",1,"-"
"chatcmpl-8WA7V8hSR2I1q3hS3kEagNZma81Y7",2,1,2,1,3,2,1,2,3,2,3,2,3,1,1,3,2,2,1,1,3,3,1,3,1,3,2,2,3,2,3,3,3,2,3,1,3,3,2,3,1,2,"F",1,"-"
"chatcmpl-8WA83yJrEX2X2gNi9uUI6JZmOofRn",2,2,2,1,1,2,1,3,1,2,2,3,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,1,2,"F",1,"-"
"chatcmpl-8WA8lWXI7Ofo5epjv1nnIPa5EhE0P",2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,2,1,1,2,3,1,1,1,1,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"-"
"chatcmpl-8WA9Fvz4GLb2JDDRDhPCriKL2MXW4",2,3,2,1,2,2,1,3,3,2,2,3,2,2,1,3,3,2,1,3,3,3,1,3,1,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,"F",1,"-"
"chatcmpl-8WAA9ivE8PeQ9DLBGcWzFldsm0Y1A",3,2,2,1,3,2,2,3,2,2,2,2,3,2,1,3,3,2,1,2,3,3,1,3,2,3,2,2,3,2,3,2,3,3,2,3,3,3,2,2,2,2,"F",1,"-"
"chatcmpl-8WABIGIJ4AXIPzBnbLfY2ba55qVfH",1,1,1,1,4,3,1,3,2,2,2,3,1,3,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,2,2,3,2,1,2,1,1,1,2,2,1,2,"F",1,"-"
"chatcmpl-8WAC5PYPihWHUVZ83ER4hzpuqmWNZ",2,1,2,1,3,1,1,4,2,2,2,3,2,1,1,3,2,1,1,1,2,2,1,3,1,2,1,3,2,2,3,2,3,2,2,1,2,2,2,2,1,3,"F",1,"-"
"chatcmpl-8WACiFqLb7bHVhiJ2qXjARrxaQeNw",2,1,2,1,3,2,1,3,3,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,2,2,2,2,1,1,2,"F",1,"-"
"chatcmpl-8WADNX7zWZpDpIRK5TRKflnDEHS9p",2,3,4,2,3,2,2,4,3,4,3,2,4,3,2,4,4,2,2,3,4,3,2,4,2,4,3,3,3,2,4,2,3,4,2,3,4,4,3,3,2,3,"F",1,"-"
"chatcmpl-8WAE4kVQMs8O7aK6cS6PgRx66RByT",1,2,2,1,2,1,1,3,1,2,1,3,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,"F",1,"-"
"chatcmpl-8WAEeS515Hjyo5esFGdFw5KnfWAeR",2,1,1,1,3,2,1,3,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,3,"F",1,"-"
"chatcmpl-8WAFHa9FCKa3zjc12F2eLvoohvSDT",2,1,1,1,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"F",1,"-"
"chatcmpl-8WAFmAVv4qp5jO12STFHqkqhOywoe",2,2,3,2,3,2,2,3,4,2,2,2,3,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,2,2,"F",1,"-"
"chatcmpl-8WAGrxJ0DzESsD4dPz371U0gT94nJ",3,2,2,2,3,2,2,4,3,3,3,4,3,3,2,3,3,3,2,2,3,4,2,3,2,3,3,4,3,2,3,3,4,3,3,4,3,3,3,3,2,3,"F",1,"-"
"chatcmpl-8WAHx6xX3DSYJYxj53susSWpUzBB5",2,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",1,"-"
"chatcmpl-8WAIZa4bMQGatqTPMm4MgRxESWrlr",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",1,"-"
"chatcmpl-8WAJ98Nkdw24PjToM5pquYadW2DQI",2,1,2,1,2,2,1,3,3,2,2,3,2,2,1,3,2,2,1,2,2,3,1,2,1,2,3,3,2,2,2,3,3,2,2,1,2,2,2,2,1,2,"F",1,"-"
"chatcmpl-8WAK0qGbOK6w1JxpbhEg98TeLp9Qs",3,2,3,2,4,3,2,3,4,3,3,4,3,3,2,3,3,3,1,2,2,3,1,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,"F",1,"-"
"chatcmpl-8WAKsnPjryhoyIZrbEQ1RxvZ3lgFR",2,1,3,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,"F",1,"-"
"chatcmpl-8WQW9mIdCEa7iLEvmM4eMWX7gzEa4",2,1,2,1,3,2,1,3,4,3,3,2,2,2,1,3,2,2,1,2,2,3,1,3,1,2,2,2,3,2,3,3,3,2,3,2,2,2,2,3,1,2,"F",1,"-"
"chatcmpl-8WQX5Bt2nBiRWpTPDtgR8LMsZLonl",2,2,2,1,3,2,1,3,2,2,3,2,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2,"F",1,"-"
"chatcmpl-8WQXt3iCH2gpNnWNxQrRuOdUZHP4c",2,1,2,1,3,3,2,3,3,2,1,3,2,2,1,3,2,2,1,2,3,3,1,3,1,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,1,3,"F",1,"-"
"chatcmpl-8WQZMvC5jGbKrV1s2e5BScaBWKZqC",1,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WQaAYVX5xDQX126APyZ889Eg0FSg",2,1,2,1,3,1,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,"F",1,"-"
"chatcmpl-8WQb59oAL0pbjDnZA5qqyhdtMnN4v",2,2,3,1,2,2,1,4,2,2,2,3,2,2,2,3,2,3,1,1,2,3,1,3,1,3,2,2,3,2,2,3,3,2,3,1,2,2,2,3,1,3,"F",1,"-"
"chatcmpl-8WQjrpj3btl2xt9PTHHcFZYcemJ0J",2,1,1,1,3,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"-"
"chatcmpl-8MjtOIuO4sw8wGJcoqfKYC9iULB3P",2,1,2,1,3,2,1,3,1,2,2,1,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,"F",1,"+"
"chatcmpl-8MjvTfICFschGB0PKbxGfIlM5bTPw",2,1,1,1,2,2,1,2,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,3,1,3,2,1,2,2,2,2,3,1,2,1,2,3,2,2,1,2,"F",1,"+"
"chatcmpl-8MjxkGH4ZXmUAKJey0DUXgfpZRO4W",3,2,2,1,3,3,1,4,3,3,3,2,3,2,1,2,3,3,1,2,3,4,1,2,1,3,3,2,3,2,3,2,3,3,2,2,3,3,3,2,1,2,"F",1,"+"
"chatcmpl-8MjyxTLlcwL74eG9yFpd6IXWovqHT",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8Mk1sbrJTmZLR1KL6yCiLj6NM7RrN",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8Mk4ZTCFlMuaK4EA4etIMtokuApBI",2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,"F",1,"+"
"chatcmpl-8Mk61pS35UxgOIuxf2wBjvFzH8HvI",2,1,2,1,2,3,1,3,2,2,2,2,2,2,1,2,1,3,1,1,1,3,1,2,1,2,2,2,3,1,2,2,3,1,2,1,2,1,2,2,1,2,"F",1,"+"
"chatcmpl-8Mk873fWHsxXTCHkL8f56ooMSBhaI",3,2,2,1,2,2,1,3,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8MkF0HB5CfCT9fddZJ9fB8iehY7EJ",2,2,2,1,2,2,1,3,3,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,2,2,2,"F",1,"+"
"chatcmpl-8MkHlpWlXnimpV8RtruP2CkpKhajj",1,1,1,1,2,2,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0Xrvxj4cpXcJRT3qmQlRUN70cWm",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0YZaWE0NWCHlqqZXTkiYLTGSKTm",2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0ZDVyJ2o7QpFCDXGCoN0sZenfpj",2,1,1,1,2,2,1,3,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0ZqpFZLjGmXyh8YZjBEGxLK04ey",2,1,1,1,2,1,1,3,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0apLVmwHp7bu0m84HdwBvU6WxwB",2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0beS4F8pVyLJAnDFQrEtVodUdhs",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0cMo8oMM8eYFhNITVosrDIRWGsR",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,2,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0d2JuHdpdQOwn5vzn2GYXWeUxEL",1,1,2,1,1,2,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0dzdiqZhrObvtzxbwZyiZxVY1Ql",2,1,1,1,2,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0eh0R4IDjZhYQRcaTGpVEKMoOn3",1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0ffpwhpUVLbq8Zi6eysmykrLElr",2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0gL35PN7iZaQG60f6CbdOn0n7Lq",2,1,1,1,2,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0gxTUZ90OjSiUlIazmm2bPbtFcY",2,1,1,1,2,2,2,3,1,1,2,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0hZ9O9gpF4FBecvqmgkGxCQefo1",2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0iClD7buhXEtZZxRM4ACL5sSAKB",2,2,1,1,1,2,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0ikdTba4qAHTO7a57YbOoWo29wj",2,1,2,1,2,2,1,4,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,3,1,2,2,2,2,2,1,1,2,2,3,1,2,"F",1,"+"
"chatcmpl-8W0jqAwQzrUT3chRtValtCuqHnxup",1,1,1,1,2,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0keZZCs2TbxHU94yLotvTU1hnVf",2,1,2,1,3,2,1,3,3,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,3,2,3,3,2,2,3,3,2,3,3,2,2,3,2,1,2,"F",1,"+"
"chatcmpl-8W0lkhN5JKp4rF0J61P2Aeh6sCaUa",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,3,"F",1,"+"
"chatcmpl-8W0mNbHx8twFhnVYTCXNwMIJqohwo",2,1,1,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,"F",1,"+"
"chatcmpl-8W0n5Z4ZXSSZTE5aTzDGv0KErDzMb",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,"F",1,"+"
"chatcmpl-8W0ne2mVdAYUFi4pCrD2BRn9bKjTx",2,1,2,1,3,2,1,3,2,2,3,3,1,3,1,2,1,2,1,1,1,4,1,2,1,1,2,1,3,1,2,3,2,1,2,1,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W0oOIki7966QdOPsv2JXdxk8dvl2",2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0pBG0oqe0imHOcw2n5DistB2htC",2,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,"F",1,"+"
"chatcmpl-8W0pr1QuVzBD8vgkDEextlfoz4bdA",2,1,2,1,2,2,1,3,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W0r2hTuE5hakbgoAS7GljExzagG7",2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0rvoNiA2DOOOhtnMYZMFTsxLEn9",1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0soPRxOpRvEYJKobmp53MFuE9r6",2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0tYMZ0sYeslzRd3cXt0OvCcsE16",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0uIeffEUZtwteWe1b2P4rQ27pV8",2,1,1,1,1,2,1,3,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0v0KhVKCYgD5hoRkcRiTqllBj0P",2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0vjZccsJZez7TpVnZL2MEnlCwRJ",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W0wOY13tbfYNH58mvefoPYI1GvDm",2,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",1,"+"
"chatcmpl-8W0xHjBM5srZV136HMca25p54dXuq",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0xs4ywyMIbS93OQvCpoxao1pPmt",1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W0yd66Xu0SIEAwQxjtPdi6rxqgpJ",2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W0zMJrUWU417Jz7wPQpsMbo1GtgB",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,3,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,3,1,2,2,2,1,1,2,"F",1,"+"
"chatcmpl-8W10SZvfgn3cazsriXOnX8nK9juN7",1,1,1,1,1,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W11Iu57OU7kFNjdp5jZFDnzgE5Qb",2,1,1,1,3,1,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W12IToAR8VbiMAIZH0sEvgabrGNO",2,1,1,1,2,2,1,3,2,1,3,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1314dcGxuB0p4NY90aWe7lnQIeI",2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W13iL6QqjJbtgDY7RG3zFsi5b08Z",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W14XT8uGwl8edMdxlW2uoAJIZup6",2,1,2,1,2,2,1,3,3,2,2,2,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W15Dk39qEnSxwd5ErJYchVl0NOun",2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W15k0gAfnLpPrgBULYgQTBmQHuPr",2,1,1,1,2,3,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,3,1,1,1,2,2,1,2,1,2,2,3,2,2,2,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W16mfRQU990LWuEUzE2AcJ5QGd1u",2,1,2,1,3,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,3,2,3,1,2,2,2,1,1,2,"F",1,"+"
"chatcmpl-8W17fonTS49ajsZ2NNZ6Lhg5E0qmz",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W18Ika8Mz5mffq0XsorkwOAkJdsk",2,1,2,1,3,2,1,3,2,2,3,2,2,2,1,2,2,3,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",1,"+"
"chatcmpl-8W192tXHszjW0dFhMU75LmUoZPP76",2,1,2,1,2,2,1,3,3,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,"F",1,"+"
"chatcmpl-8W1A7e9CRmOZAZyGoghl954JKfLzQ",2,1,2,1,3,2,1,3,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1HPLwStQ6Gh3sNfmCvDwL4AAAng",1,1,1,1,3,2,1,3,2,1,2,2,2,2,1,3,1,2,2,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1IAjpLQbtxqNrHcgaOiNfunmB3u",2,1,2,1,3,2,1,3,2,3,2,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W1IxNJtaoDG8EtoIIycdWQzJPqmZ",2,1,1,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1JbGXBIvAuaiMtIgr8FBnVEUOjj",2,1,2,1,2,2,1,3,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1KEuag60vtaffO7bU02AIR3mbMx",2,1,1,1,2,2,1,3,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",1,"+"
"chatcmpl-8W1KqM1CH9KgRv7ApUSEHRoZPzEJh",1,2,1,1,3,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1Lj6oL630wVaRqt4CwGpjmyqIAj",1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",1,"+"
"chatcmpl-8W1MiO0Sxa3wsBR0sSc5edBTGTurC",2,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,"F",1,"+"
"chatcmpl-8W1NTOnYMmaPDX14KhRnOuEnkERuy",1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,"F",1,"+"
"chatcmpl-8W1OFLUsYc1hdLGBrpB1yiKhUx001",2,1,1,1,1,2,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",1,"+"
