"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8W9vCjvKCvV0r2jRvWnggSGYY4KWy",3,2,3,2,3,3,2,4,3,3,3,3,4,2,2,4,4,3,2,3,4,4,2,4,3,4,3,4,3,3,4,3,4,4,3,4,4,4,3,3,3,3,"F",5,"-"
"chatcmpl-8W9wAcQu8495nK40yRxecLgTjYJrI",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,3,"F",5,"-"
"chatcmpl-8W9wp5XkWJgMr6knEJ8Zt7votlb5T",2,1,2,1,3,2,1,3,3,3,3,3,3,2,1,3,3,3,1,2,3,3,1,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8W9xclGqnZGSrM9AatuDmZd7CagGV",2,1,3,1,3,2,1,3,2,3,3,4,3,2,1,3,4,3,1,3,3,3,1,3,1,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8W9yXIshChgrttRFElL6MC1OOMoFc",2,1,3,1,3,2,1,3,3,3,2,4,3,2,1,4,4,2,1,2,4,3,1,3,1,3,3,3,3,3,4,2,3,4,2,3,4,4,3,3,1,3,"F",5,"-"
"chatcmpl-8W9zRTCsHweiATUJEhwIxUkdguuKF",2,1,3,1,2,2,1,4,2,3,2,3,2,2,1,3,2,3,1,2,3,3,1,3,2,3,2,3,3,2,3,2,3,2,2,2,3,3,2,3,1,2,"F",5,"-"
"chatcmpl-8WA04dp8avMzMbXHhliuEYrJh6hRv",2,1,2,1,3,2,1,3,3,2,2,3,3,2,1,3,2,2,1,2,2,3,1,3,2,4,3,3,3,2,3,3,4,3,3,3,4,3,3,4,1,3,"F",5,"-"
"chatcmpl-8WA0saWEZirdXHOsdZPyfDCq1YYDl",2,1,3,1,2,2,1,3,3,3,2,2,2,2,1,3,3,2,1,2,3,3,1,3,1,3,2,2,3,2,3,3,2,3,2,2,2,3,2,2,1,2,"F",5,"-"
"chatcmpl-8WA1af9Lxcmc9HjXxphyvmeowqZhC",2,1,3,1,2,2,1,4,3,3,3,2,4,2,1,3,3,2,1,2,3,4,1,3,1,4,3,3,3,2,3,3,4,3,4,3,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8WA2CZcsuxZfSyY71V9aGJTP5KqbL",2,1,2,1,3,2,1,3,2,3,3,2,3,2,1,3,3,2,1,2,3,3,1,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8WA2vGy9tkJlaWpMv2yenmFBrG7Cn",2,1,2,1,2,2,1,3,2,2,3,2,3,2,1,3,3,2,1,2,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,"F",5,"-"
"chatcmpl-8WA3msUy4wBUSTjYFLARKLqzcTWfO",2,1,2,1,2,2,1,3,1,2,3,2,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,1,3,1,2,1,2,1,1,2,"F",5,"-"
"chatcmpl-8WA4LOLOIajyvweZPsRkn9b8NgLTB",2,1,3,1,2,3,1,3,2,2,3,4,3,2,1,3,2,3,1,3,3,3,1,2,2,3,3,4,3,3,3,3,3,2,3,4,3,3,2,3,2,3,"F",5,"-"
"chatcmpl-8WA6hmkIV2M2Ckg0ARQ9sguyClgoy",2,1,2,1,2,2,1,3,2,2,3,2,2,2,1,3,2,2,1,2,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,2,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8WA7JTynR52nec5EXckyRjfNlqNvK",2,1,3,1,3,2,1,3,3,3,2,3,3,2,1,4,3,2,1,3,4,3,1,3,1,4,4,4,3,3,4,2,4,3,2,3,4,4,3,3,1,3,"F",5,"-"
"chatcmpl-8WA7tJpVmCvKYrAHwfQYvO70tmMdx",2,2,3,1,2,2,1,3,3,3,2,3,3,2,1,3,2,2,1,2,3,3,1,3,1,3,2,3,2,2,3,2,3,3,2,3,3,3,2,2,1,2,"F",5,"-"
"chatcmpl-8WA8fT79htxhQ3dH4R9hGUWpnpctP",2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"F",5,"-"
"chatcmpl-8WA9Fmt7I2CkF6i2dpggXynGRFupY",3,2,3,2,4,3,2,4,3,4,3,3,3,3,2,3,4,3,2,3,4,4,2,4,2,4,3,4,3,3,3,3,4,3,3,4,4,4,3,3,2,3,"F",5,"-"
"chatcmpl-8WAARqBV4WDtdezgtQIushsTKtlP2",2,2,2,1,3,2,1,4,3,3,2,3,2,2,1,2,3,2,2,2,3,3,2,2,2,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,2,2,"F",5,"-"
"chatcmpl-8WABNeSX4tqPKX5q7DU3tcRaqqjA0",2,1,2,1,3,2,1,3,3,2,2,3,3,2,1,3,3,2,1,2,3,3,1,3,1,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,1,3,"F",5,"-"
"chatcmpl-8WACBJWcRKNMFEudYxCPn5MdnJ1kJ",2,1,2,1,2,2,1,3,2,3,2,3,2,2,1,3,3,3,1,2,3,3,1,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,"F",5,"-"
"chatcmpl-8WACrc55Sw4acGm2yIbGQ7hNFzHDs",3,2,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,"F",5,"-"
"chatcmpl-8WADji9w4bTL3HXC4PxmZa2yJ1DUU",2,1,2,1,3,2,1,4,3,3,2,3,3,2,1,4,3,2,1,2,4,3,1,4,2,4,3,2,3,2,3,2,3,3,2,2,3,3,3,2,2,3,"F",5,"-"
"chatcmpl-8WAEKQZqW7lLxtXtBKqpPwpiGFqsi",2,1,2,1,3,2,1,4,2,2,2,3,3,2,1,3,3,2,2,2,2,3,1,3,1,3,2,2,3,2,3,3,3,3,2,3,3,3,2,2,1,3,"F",5,"-"
"chatcmpl-8WAFC0qSSs0Nhi3xlys3rGv8BpftW",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,1,2,2,2,2,2,2,2,1,2,3,1,2,"F",5,"-"
"chatcmpl-8WAFmSRooL14Q0IOPSHvScy2xqWE7",2,1,3,1,2,2,1,3,3,3,2,3,3,2,1,3,3,2,1,2,3,3,1,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,3,"F",5,"-"
"chatcmpl-8WAHr6rL2FNersVi3LrIQBgoNQruz",2,1,3,1,2,2,1,3,3,2,2,2,3,2,1,3,2,2,1,2,3,3,1,3,1,3,2,3,3,2,2,2,3,2,2,3,3,3,2,2,1,2,"F",5,"-"
"chatcmpl-8WAIlo1hVq7WtKZW22BYcgxb1cu8u",2,1,1,1,3,2,1,3,3,2,3,3,3,2,1,2,2,2,1,1,3,3,2,3,2,3,3,3,2,2,3,3,3,2,3,2,3,3,2,2,1,3,"F",5,"-"
"chatcmpl-8WAJRIT3RCDD0RdBFkgec7bCRkLY0",2,1,2,1,2,2,1,3,3,2,2,3,3,2,1,2,3,2,1,2,2,3,1,2,1,3,2,3,3,2,2,2,3,3,2,2,3,3,2,3,1,2,"F",5,"-"
"chatcmpl-8WAKBdtSvtPqv5SmIYvVv9BnHpl4X",2,1,2,1,2,2,2,3,1,2,2,2,2,2,1,3,2,2,1,1,2,3,1,3,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,"F",5,"-"
"chatcmpl-8WAKmMpuEnDxsRtxD8ABbHhNY4708",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",5,"-"
"chatcmpl-8WALU4sTJqcPqc1TM7Egfymb5scTL",2,1,1,1,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,3,1,1,1,1,1,2,1,1,2,"F",5,"-"
"chatcmpl-8WAMAuQcxKuJGSaU0rgjNr4SmXKeD",3,2,3,2,4,3,2,4,3,3,3,4,4,3,2,4,4,3,2,3,3,4,2,4,2,4,3,4,3,3,4,3,4,4,3,4,4,4,3,4,2,3,"F",5,"-"
"chatcmpl-8WAN9LIKaYR9SWTAGeQ4wwC7PFSvp",2,2,3,1,3,2,1,4,3,4,4,3,4,3,2,4,4,3,2,4,4,4,1,4,2,4,3,3,3,3,4,3,4,4,3,4,4,4,3,3,2,3,"F",5,"-"
"chatcmpl-8WANw78HP8moNPj4yUmq2mo4aX7CI",2,1,1,1,3,2,1,3,3,2,3,3,3,2,1,3,4,3,1,2,3,3,1,3,2,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,2,3,"F",5,"-"
"chatcmpl-8WAOuRtWMsmw2t6LYNOfNZ2pVfBTh",2,2,3,2,3,2,2,4,3,3,3,3,3,3,2,4,3,3,2,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,"F",5,"-"
"chatcmpl-8WAPgFp7v9GdwDWzAeWDyPhDpVm3k",3,2,4,2,3,3,2,4,4,4,3,3,3,3,2,4,4,3,2,4,4,3,2,4,2,4,3,4,3,3,4,3,4,4,3,4,4,4,3,4,3,3,"F",5,"-"
"chatcmpl-8WAQbO5RCEMHD1fjzy2GvGPO4KyQ1",1,2,2,1,2,2,1,3,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,"F",5,"-"
"chatcmpl-8WARCXGm2oULhLhjXGYgzMrYf9ev2",2,1,2,1,3,2,1,4,3,3,2,3,2,2,1,2,2,2,1,2,3,3,1,2,1,3,2,3,3,3,3,2,3,2,2,3,3,3,2,3,1,3,"F",5,"-"
"chatcmpl-8WARqs4VeLSb1QlPG75zZLZuTcQuc",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,"F",5,"-"
"chatcmpl-8WASOLIkj8uSVf71V7gSqCstGe5So",2,1,3,1,3,2,2,3,4,4,3,3,4,3,1,4,4,3,2,3,4,4,1,4,1,4,3,4,4,3,3,3,4,4,3,4,4,4,4,3,2,3,"F",5,"-"
"chatcmpl-8WATJCfKxabb61jtlX9YDk4be5zFl",2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,3,2,2,1,2,3,3,1,3,1,3,2,3,2,2,3,2,3,2,2,3,3,3,2,2,1,2,"F",5,"-"
"chatcmpl-8WATzaOsfp2hzrgBAAQV7DBibdZCZ",2,1,2,1,3,1,1,3,2,2,2,2,3,2,1,3,3,2,1,1,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,2,3,3,2,3,1,2,"F",5,"-"
"chatcmpl-8WAVEUmxHohcGRBvacN57bl4z0B5K",2,1,3,1,3,2,1,4,3,3,3,2,3,2,1,4,3,2,1,2,4,3,1,4,1,4,3,3,4,2,4,3,3,4,3,3,4,4,3,3,1,3,"F",5,"-"
"chatcmpl-8WAVtgoP2r8oc0ZcIgbYrjxdOLFS0",3,2,4,2,3,4,1,4,3,4,3,3,3,2,2,4,3,3,2,3,4,3,2,4,3,4,3,3,3,3,4,3,4,4,3,4,4,4,3,3,2,3,"F",5,"-"
"chatcmpl-8WAWlJ8LdsfKvAOPpfo7J5Is3Qrtt",2,1,3,1,4,2,1,3,3,3,2,3,3,2,1,4,3,3,2,2,4,3,1,4,1,3,2,3,3,2,3,2,4,3,4,4,4,4,3,3,1,3,"F",5,"-"
"chatcmpl-8WAXO80xXVdOFoJMg6YXiV0IBTYiX",2,1,2,1,2,2,1,3,1,2,2,3,2,1,1,3,2,2,1,1,2,3,1,3,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,1,1,3,"F",5,"-"
"chatcmpl-8WAXwT2BMWVbE1Pg49EH0C7qLJFBH",2,1,2,1,2,2,1,3,3,2,3,3,2,2,1,2,2,2,1,2,2,3,1,3,1,3,3,3,3,2,2,2,3,2,2,3,3,3,2,3,2,2,"F",5,"-"
"chatcmpl-8WnrrtyJgTxvlJVm26F3y2Wc72hBn",2,1,3,1,3,2,1,4,3,3,2,3,3,2,1,3,4,3,1,3,3,4,1,3,2,4,3,4,3,3,3,3,3,3,3,4,4,4,3,3,2,3,"F",5,"-"
"chatcmpl-8Wnt0hshFqRISrFdySfnqSjjnUe0y",3,2,3,2,3,3,2,4,3,3,3,3,3,3,2,3,3,3,2,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"F",5,"-"
"chatcmpl-8WnuOkX8Hfk5Zypr8bzXHBjLWVjL1",3,3,3,2,2,3,2,4,3,3,3,4,4,3,3,4,4,4,3,3,4,4,2,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,"F",5,"-"
"chatcmpl-8WnvmkyIvKxRVxXvtxOzwqb5KcLOP",2,1,2,1,3,2,1,3,2,2,3,2,2,2,1,2,2,3,1,2,2,3,1,2,1,2,3,3,3,1,2,3,2,2,3,1,2,2,3,3,1,2,"F",5,"-"
"chatcmpl-8WnwMEAVU4xXPELINLUaC6JqSrtX4",2,1,2,1,3,2,1,2,2,1,2,3,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,1,2,2,1,3,"F",5,"-"
"chatcmpl-8Wnwul651evLyhFQmqatfY83aG9IK",3,2,3,2,3,3,2,4,3,4,3,3,4,3,2,4,4,3,2,3,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,2,3,"F",5,"-"
"chatcmpl-8WnxwVbGvsx4KdCOo1owAsrUBnxXa",2,1,3,1,2,2,1,3,2,2,2,3,2,2,1,3,3,2,1,2,3,4,1,3,1,2,3,3,3,2,2,2,3,3,2,3,3,3,2,3,1,2,"F",5,"-"
"chatcmpl-8WnytkPFDo8MS1gd6tcvg96h90bL9",1,2,2,1,2,2,1,3,2,2,3,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,3,3,2,2,2,3,3,2,3,1,2,2,3,3,1,2,"F",5,"-"
"chatcmpl-8MvzuoZKlxjmgZGupj7Eu65wwXSk2",2,1,2,1,3,3,1,3,2,2,2,3,2,3,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,3,3,2,3,2,2,2,3,2,2,2,"F",5,"+"
"chatcmpl-8MwCghhom5a1js5SSpnRmRGi3D4LW",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8MwFJpepJbTYgokT09pdvCkGirgzg",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8MwLIYN6csgSWDuYVK3kw0etOy00R",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",5,"+"
"chatcmpl-8MwNXJcytDbPUiZWNnX9vaSx86RRO",1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8MwVsTmweBFQecVvIGlfRco2csTVw",2,1,1,1,2,2,1,3,2,1,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8MwjHP0LPp5zlxQAjSAl2rRFdKvDG",1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8MwlXx1K7gHlsiyR5Ily6qeHnQyoz",1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8MwomGryp1vTUhG7n9Qt9teopMkWj",2,1,1,1,3,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8Mx44oynn5ITeCbxzQWHHE7zsF5y3",2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",5,"+"
"chatcmpl-8Mx6f6h18OyB5uLZbKi6n2wO1Ddsj",1,1,2,1,2,2,1,3,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W0YEVzKlMlrwJpfOycY9yOjJh6qP",2,1,2,1,2,2,1,3,1,1,3,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W0YvYKz1gu6V2tVPXDRUJ4gD4FG2",2,2,2,1,2,1,1,3,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,"F",5,"+"
"chatcmpl-8W0ZdtxOQaOWlZLQdyRMeuqqgoyVk",2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,"F",5,"+"
"chatcmpl-8W0addZUnNMyNKwc3wFW9T9QBDVwM",2,1,1,1,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8W0bDKlQnCE5XRYoMcMR2K5MpNZYY",2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,1,2,1,3,1,2,2,2,3,1,2,2,3,2,2,1,2,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0buomHsyGfWjDUPwzOdzvry2Ja6",3,2,2,1,3,2,2,3,2,2,2,3,2,2,1,2,2,3,2,2,2,3,1,2,2,2,2,2,3,2,2,3,3,2,3,2,2,3,2,2,2,2,"F",5,"+"
"chatcmpl-8W0dKCQcSHhC4lDIogavAo3fRvY1d",2,1,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W0e3RN3A5gh3iXKhzG3U6YP5OUkv",2,1,2,1,2,1,1,3,1,2,1,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0fTKraWO3wikLp2G4R6HRk9wYQ6",2,1,1,1,2,2,1,3,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0g3eU7y4FCKq6jFEy3oe33EH0XL",2,1,2,1,2,2,1,3,2,3,2,2,1,2,1,1,1,2,1,1,2,3,1,2,1,2,1,1,2,1,2,3,2,1,2,1,2,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0geIqHVmJKauupcz7aElHRA6f86",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0hD5v1WdREUJ8otsGBq5ShXxkDr",1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8W0i2R0bWHtQBLq2WBCKD6udlJ9ub",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,2,2,1,2,3,2,1,2,1,2,2,2,3,2,2,2,3,2,2,3,3,3,2,2,1,2,"F",5,"+"
"chatcmpl-8W0j2NGciHr1eD6NMXO7Af3j5BbmR",2,1,1,1,2,2,1,2,1,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0jeAsk4LNhXdpNjREDDA1BAL1p6",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0kIaJSP9jvRJrJ9a5I7WIopG8e6",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,"F",5,"+"
"chatcmpl-8W0kw5KfLqtWSwk2VgpijMdiXLV0G",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8W0ljM6WgJR81RWxnhNVaJfnAXHjq",2,1,2,1,2,2,1,3,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0mQ2SmZaCzxYeH7g1jQQSUipwbv",2,1,1,1,2,2,1,2,1,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",5,"+"
"chatcmpl-8W0mwTRLqpT0TnVBWdgnIeEq6vWfL",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,3,1,2,2,2,3,1,2,3,3,1,3,1,2,2,2,2,1,2,"F",5,"+"
"chatcmpl-8W0nbmaoMAlGkHXf3IgvwWQDixryt",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0oDMfBSDdP7Yz6NG0V1QBKOKEpA",2,1,1,1,2,2,1,3,2,1,2,3,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0ovByX7GY7nVzpT2JgMxoyD8P3h",2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W0pZF4YuRmXXZIKAMCqeOzunoCVA",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0q9JnGGlXGx4hleP6btVjmBx2yC",1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,3,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0qrj6I2LNFrbsY9b1MjyaP0NiT6",2,3,2,1,2,3,1,3,2,2,2,3,2,2,1,3,2,2,1,2,2,3,1,3,1,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,1,3,"F",5,"+"
"chatcmpl-8W0rXOQJf016jroiHEGW9iY129YT0",1,1,1,1,2,3,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",5,"+"
"chatcmpl-8W0sLi9qx9Tnw6iJvpiVVoA8IkL72",3,2,2,1,3,2,1,4,2,2,3,3,2,2,1,3,2,2,2,1,2,3,1,3,1,2,3,3,3,2,2,3,3,2,3,2,3,2,2,3,2,2,"F",5,"+"
"chatcmpl-8W0t3tstGXNqtiARSt9FThA838XLG",2,1,1,1,3,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,1,3,1,3,1,2,1,1,1,2,1,1,3,"F",5,"+"
"chatcmpl-8W0thELjL70gmdgfjsYgEgueLuzRq",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,"F",5,"+"
"chatcmpl-8W0uRT0fIOgwQbGmmsAu3TvOoiHEN",1,1,2,1,1,2,1,3,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0vHQAjFyRRDwW82vocHnw6Doa6w",2,1,3,1,2,3,1,3,2,2,2,3,2,1,1,2,2,3,1,2,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,3,2,1,1,2,"F",5,"+"
"chatcmpl-8W0vv2ThijXCnbdxaich3HOr1hj5R",2,1,2,1,3,2,1,3,2,1,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,1,2,"F",5,"+"
"chatcmpl-8W0wlqOu4zch14pw7HvWAnuQ9T6JS",2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,"F",5,"+"
"chatcmpl-8W0xS9MXlao1wiWys1rE7ilLldZeV",2,2,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W0ypuVqok797nbfEdayKomtbfkhV",2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"F",5,"+"
"chatcmpl-8W0zd1ktijBGShGAX8orWSJO5dvjM",2,2,2,1,3,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,"F",5,"+"
"chatcmpl-8W10Tzjz7M7IkxKPkbYVJDTgt7jwy",1,1,2,1,2,2,1,3,1,3,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",5,"+"
"chatcmpl-8W11WLNV0PmL1BcwVRFh6Bt7HPj2Y",2,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",5,"+"
